.imp,.id,Action,LTRintensity,LTRjustification,LTRrules,LTRyears,Social,ActionxYear
0,5,NA,9,2,1,19.93196301,0,NA
0,155,1,8,5,1,10.65593407,1,10.65593407
0,156,1,9,1,1,24.91495376,1,24.91495376
0,157,1,6,3,1,8.969383355,0,8.969383355
0,158,1,9,1,1,5.979588903,0,5.979588903
0,159,1,5,3,0,6.976187054,0,6.976187054
0,160,1,3,1,1,13.95237411,0,13.95237411
0,161,1,7,1,1,14.94897226,0,14.94897226
0,162,1,4,3,1,15.94557041,0,15.94557041
0,163,1,7,1,1,2.146519093,0,2.146519093
0,164,1,9,5,0,19.93196301,NA,19.93196301
0,165,1,9,2,0,4.753006564,0,4.753006564
0,166,1,9,1,1,6.056250299,1,6.056250299
0,167,1,4,1,0,3.986392602,1,3.986392602
0,168,1,5,3,NA,13.95237411,0,13.95237411
0,169,1,9,1,1,5.979588903,1,5.979588903
0,170,1,9,5,0,6.056250299,0,6.056250299
0,171,1,7,1,0,3.373101433,1,3.373101433
0,172,1,6,3,1,19.93196301,0,19.93196301
0,173,1,7,4,1,2.299841886,0,2.299841886
0,174,1,7,2,1,16.94216856,1,16.94216856
0,175,1,8,4,1,6.43955728,0,6.43955728
0,176,1,5,3,1,9.965981505,1,9.965981505
0,177,1,7,4,1,1.60988932,1,1.60988932
0,178,1,6,4,0,15.94557041,0,15.94557041
0,179,1,1,5,1,4.293038187,0,4.293038187
0,180,1,4,5,1,10.96257966,1,10.96257966
0,181,1,8,NA,0,17.93876671,NA,17.93876671
0,182,1,3,5,0,11.95917781,NA,11.95917781
0,183,1,5,2,0,2.989794452,1,2.989794452
0,184,1,3,1,1,6.976187054,1,6.976187054
0,185,1,1,3,0,12.99410666,0,12.99410666
0,186,1,8,3,1,17.93876671,0,17.93876671
0,187,1,7,2,1,9.965981505,0,9.965981505
0,188,1,3,3,1,14.41234248,0,14.41234248
0,189,1,1,1,0,2.22318049,NA,2.22318049
0,190,1,7,5,0,6.976187054,0,6.976187054
0,191,1,5,5,1,5.979588903,1,5.979588903
0,192,1,9,4,0,9.965981505,0,9.965981505
0,193,1,7,1,1,9.965981505,1,9.965981505
0,194,1,1,4,0,1.993196301,NA,1.993196301
0,195,1,5,1,1,4.982990753,0,4.982990753
0,196,1,5,1,0,4.139715395,1,4.139715395
0,197,1,9,2,1,14.25901969,0,14.25901969
0,198,1,3,1,0,15.94557041,1,15.94557041
0,199,1,7,NA,1,5.979588903,1,5.979588903
0,200,1,7,1,1,6.976187054,0,6.976187054
0,201,1,5,2,1,3.756408414,1,3.756408414
0,202,1,5,3,0,14.94897226,0,14.94897226
0,203,1,7,2,0,19.93196301,0,19.93196301
0,204,1,5,3,1,4.676345168,1,4.676345168
0,205,1,9,1,0,19.31867184,0,19.31867184
0,206,1,5,3,1,23.91835561,0,23.91835561
0,207,1,7,3,1,14.94897226,1,14.94897226
0,208,1,9,5,0,3.83306981,0,3.83306981
0,209,1,7,4,0,6.516218677,0,6.516218677
0,210,1,7,1,1,7.972785204,0,7.972785204
0,211,1,5,5,1,11.57587083,1,11.57587083
0,212,1,3,5,0,4.982990753,0,4.982990753
0,213,1,3,NA,0,3.871400508,0,3.871400508
0,214,1,5,3,1,1.993196301,1,1.993196301
0,215,1,5,3,1,14.25901969,0,14.25901969
0,216,1,7,3,1,39.86392602,1,39.86392602
0,217,1,9,1,1,22.92175746,1,22.92175746
0,218,1,5,1,0,13.95237411,0,13.95237411
0,219,1,1,3,1,2.989794452,0,2.989794452
0,220,1,6,2,1,14.94897226,0,14.94897226
0,221,1,6,1,1,2.989794452,1,2.989794452
0,222,1,7,2,1,11.72919362,0,11.72919362
0,223,1,7,2,1,12.1125006,NA,12.1125006
0,224,1,9,2,1,5.979588903,1,5.979588903
0,225,1,9,2,0,15.56226343,1,15.56226343
0,226,1,8,1,1,9.965981505,1,9.965981505
0,227,1,7,1,1,3.373101433,1,3.373101433
0,228,1,9,3,1,2.376503282,0,2.376503282
0,229,1,5,3,1,2.453164678,1,2.453164678
0,230,1,5,1,1,9.965981505,0,9.965981505
0,231,1,8,3,1,14.94897226,0,14.94897226
0,232,1,9,1,1,15.94557041,1,15.94557041
0,233,1,6,3,1,10.96257966,NA,10.96257966
0,234,1,9,1,1,7.436155431,0,7.436155431
0,235,1,6,3,0,28.90134637,0,28.90134637
0,236,1,9,5,0,38.10071391,0,38.10071391
0,237,1,3,3,0,24.91495376,0,24.91495376
0,238,1,7,2,1,5.44295913,1,5.44295913
0,239,1,6,3,1,19.93196301,0,19.93196301
0,240,1,9,1,1,19.93196301,1,19.93196301
0,241,1,9,1,1,29.89794452,1,29.89794452
0,242,1,7,3,1,33.88433712,0,33.88433712
0,243,1,9,3,1,6.056250299,1,6.056250299
0,244,1,3,4,0,15.79224762,NA,15.79224762
0,245,1,3,1,1,31.89114082,0,31.89114082
0,246,1,9,1,0,19.93196301,0,19.93196301
0,247,1,5,3,1,20.92856116,0,20.92856116
0,248,1,9,1,1,19.93196301,1,19.93196301
0,249,1,5,5,0,14.94897226,0,14.94897226
0,250,1,9,2,1,5.979588903,0,5.979588903
0,251,1,7,3,0,26.90815006,0,26.90815006
0,252,1,5,4,0,13.95237411,0,13.95237411
0,253,1,9,3,1,26.2181975,0,26.2181975
0,254,1,9,3,1,14.94897226,1,14.94897226
0,255,1,7,4,1,21.92515931,1,21.92515931
0,256,1,2,1,1,13.95237411,0,13.95237411
0,257,1,3,5,1,32.88773897,0,32.88773897
0,258,1,6,1,1,10.96257966,1,10.96257966
0,259,1,7,5,0,15.94557041,0,15.94557041
0,260,1,8,1,1,5.979588903,0,5.979588903
0,261,1,9,NA,0,17.78544392,1,17.78544392
0,262,1,7,4,1,11.95917781,1,11.95917781
0,263,1,8,1,1,31.89114082,1,31.89114082
0,264,1,3,1,0,40.63053998,0,40.63053998
0,265,1,9,5,1,9.965981505,0,9.965981505
0,266,1,9,2,1,7.436155431,1,7.436155431
0,267,1,5,4,0,19.93196301,0,19.93196301
0,268,1,7,4,1,27.90474822,0,27.90474822
0,269,1,6,3,0,29.89794452,0,29.89794452
0,270,1,6,3,1,8.969383355,0,8.969383355
0,271,1,9,1,0,12.95577596,1,12.95577596
0,272,1,9,2,1,18.93536486,1,18.93536486
0,273,1,5,3,1,18.93536486,1,18.93536486
0,274,1,5,5,1,11.95917781,1,11.95917781
0,275,1,7,3,0,25.91155191,1,25.91155191
0,276,1,8,3,1,21.69517512,1,21.69517512
0,277,1,9,1,0,34.88093527,1,34.88093527
0,278,1,5,1,1,21.92515931,0,21.92515931
0,279,1,5,5,1,33.19438455,0,33.19438455
0,280,1,3,5,1,3.986392602,0,3.986392602
0,281,1,6,3,0,5.979588903,0,5.979588903
0,282,1,3,4,0,35.87753342,1,35.87753342
0,283,1,7,3,0,39.86392602,1,39.86392602
0,284,1,9,4,0,17.32547554,NA,17.32547554
0,285,1,3,2,0,3.986392602,1,3.986392602
0,286,1,5,4,1,22.92175746,1,22.92175746
0,287,1,5,2,1,30.89454267,NA,30.89454267
0,288,1,4,4,0,23.91835561,0,23.91835561
0,289,1,7,3,1,29.89794452,1,29.89794452
0,290,1,7,3,1,1.073259547,1,1.073259547
0,291,1,9,2,1,25.91155191,0,25.91155191
0,292,1,8,5,1,14.94897226,0,14.94897226
0,293,1,7,2,1,21.38852954,0,21.38852954
0,294,1,8,2,1,29.89794452,0,29.89794452
0,295,1,5,3,1,35.80087202,1,35.80087202
0,296,1,3,3,0,34.88093527,1,34.88093527
0,297,1,2,5,0,18.93536486,1,18.93536486
0,298,1,7,3,1,19.93196301,NA,19.93196301
0,299,1,3,3,0,19.93196301,1,19.93196301
0,300,1,7,2,1,18.47539648,1,18.47539648
0,301,1,6,3,0,9.965981505,0,9.965981505
0,302,1,9,1,1,9.965981505,1,9.965981505
0,303,1,8,4,1,30.89454267,0,30.89454267
0,304,1,5,5,1,31.89114082,1,31.89114082
0,305,1,5,4,0,14.94897226,1,14.94897226
0,306,1,7,2,1,34.88093527,1,34.88093527
0,307,1,8,5,1,34.88093527,1,34.88093527
0,308,1,5,5,1,11.72919362,0,11.72919362
0,309,1,3,5,0,23.15174165,1,23.15174165
0,310,1,9,5,0,21.92515931,NA,21.92515931
0,311,1,8,2,1,33.88433712,1,33.88433712
0,312,1,7,3,1,30.89454267,1,30.89454267
0,313,1,7,3,1,19.93196301,1,19.93196301
0,314,1,7,5,1,28.90134637,1,28.90134637
0,315,1,3,5,0,20.00862441,NA,20.00862441
0,316,1,3,4,1,24.91495376,NA,24.91495376
0,317,1,4,3,1,29.89794452,1,29.89794452
0,318,1,6,2,1,21.69517512,1,21.69517512
0,319,1,7,3,0,12.0358392,0,12.0358392
0,320,1,9,3,1,9.812658713,1,9.812658713
0,321,1,7,3,1,19.93196301,0,19.93196301
0,322,1,7,5,1,31.89114082,1,31.89114082
0,323,1,3,4,1,24.53164678,1,24.53164678
0,324,1,3,3,0,17.93876671,1,17.93876671
0,325,1,5,5,1,3.986392602,1,3.986392602
0,326,1,7,2,0,7.972785204,NA,7.972785204
0,327,1,5,2,1,8.969383355,0,8.969383355
0,328,1,5,3,0,5.749604715,0,5.749604715
0,329,1,7,2,0,5.596281922,0,5.596281922
0,330,1,7,5,0,8.049446601,0,8.049446601
0,331,1,4,3,1,19.93196301,0,19.93196301
0,332,1,7,NA,NA,NA,1,NA
0,333,1,9,1,0,19.93196301,0,19.93196301
0,334,1,3,2,1,29.89794452,0,29.89794452
0,335,1,3,1,1,17.93876671,0,17.93876671
0,336,1,9,3,1,18.70538067,1,18.70538067
0,337,1,3,3,1,1.993196301,0,1.993196301
0,338,1,9,5,0,48.83330938,1,48.83330938
0,339,1,7,3,0,51.82310383,0,51.82310383
0,340,1,7,5,1,57.80269273,1,57.80269273
0,341,1,7,1,1,29.89794452,0,29.89794452
0,342,1,9,5,0,58.79929088,0,58.79929088
0,343,1,7,3,1,12.72579177,NA,12.72579177
0,344,1,7,3,1,41.85712232,0,41.85712232
0,345,1,9,4,1,10.96257966,0,10.96257966
0,346,1,7,2,0,37.33409995,0,37.33409995
0,347,1,5,2,1,54.81289828,0,54.81289828
0,348,1,3,2,0,52.81970198,0,52.81970198
0,349,1,7,1,1,6.132911696,0,6.132911696
0,350,1,5,5,0,45.84351493,0,45.84351493
0,351,1,5,5,1,31.89114082,NA,31.89114082
0,352,1,8,3,1,49.82990753,0,49.82990753
0,353,1,2,5,0,34.88093527,0,34.88093527
0,354,1,7,1,NA,50.05989172,1,50.05989172
0,355,1,9,5,1,46.22682191,1,46.22682191
0,356,1,9,1,1,19.93196301,1,19.93196301
0,357,1,6,4,0,59.79588903,0,59.79588903
0,358,1,5,3,0,57.41938575,1,57.41938575
0,359,1,1,3,1,37.87072972,0,37.87072972
0,360,1,9,5,0,6.976187054,0,6.976187054
0,361,1,9,1,0,23.15174165,0,23.15174165
0,362,1,5,5,0,3.986392602,NA,3.986392602
0,363,1,7,3,0,22.30846629,NA,22.30846629
0,364,1,7,5,1,NA,0,NA
0,365,1,2,2,1,37.33409995,1,37.33409995
0,366,1,6,3,NA,46.84011308,1,46.84011308
0,367,1,5,2,NA,53.81630013,NA,53.81630013
0,368,1,7,1,1,69.76187054,0,69.76187054
0,369,1,9,1,1,39.86392602,1,39.86392602
0,370,1,3,3,0,0.996598151,1,0.996598151
0,371,1,9,3,1,45.92017632,0,45.92017632
0,372,1,3,3,0,12.95577596,0,12.95577596
0,373,1,4,1,1,15.56226343,1,15.56226343
0,374,1,9,1,1,46.84011308,1,46.84011308
0,375,1,9,3,1,41.85712232,0,41.85712232
0,376,1,7,3,1,37.87072972,1,37.87072972
0,377,1,9,5,1,62.78568348,0,62.78568348
0,378,0,7,NA,NA,29.89794452,1,0
0,379,0,5,4,0,6.209573092,0,0
0,380,0,7,3,0,28.90134637,1,0
0,381,0,3,3,1,9.965981505,0,0
0,382,0,3,1,0,14.94897226,0,0
0,383,0,3,3,0,8.969383355,1,0
0,384,0,7,3,1,11.95917781,0,0
0,385,0,5,3,0,6.976187054,0,0
0,386,0,2,4,0,4.982990753,0,0
0,387,0,3,1,0,14.94897226,NA,0
0,388,0,9,1,0,10.88591826,0,0
0,389,0,3,4,0,4.982990753,0,0
0,390,0,6,3,1,4.982990753,0,0
0,391,0,3,3,1,19.93196301,0,0
0,392,0,3,3,1,8.969383355,0,0
0,393,0,4,1,1,7.972785204,0,0
0,394,0,5,4,1,14.69982272,0,0
0,395,0,5,2,0,15.94557041,0,0
0,396,0,6,3,0,17.93876671,0,0
0,397,0,3,4,1,19.93196301,0,0
0,398,0,2,1,0,11.42254803,0,0
0,399,0,5,3,1,16.94216856,0,0
0,400,0,6,1,1,6.746202865,0,0
0,401,0,9,3,0,13.03243735,1,0
0,402,0,5,3,1,18.93536486,0,0
0,403,0,3,NA,0,13.95237411,0,0
0,404,0,5,1,0,12.95577596,1,0
0,405,0,7,3,1,22.0784821,1,0
0,406,0,9,1,0,3.679747017,1,0
0,407,0,8,4,1,6.976187054,1,0
0,408,0,5,3,NA,8.969383355,0,0
0,409,0,9,3,1,17.40213694,0,0
0,410,0,3,3,1,14.94897226,0,0
0,411,0,3,3,0,10.96257966,0,0
0,412,0,2,4,0,16.32887739,0,0
0,413,0,7,3,1,21.92515931,0,0
0,414,0,9,3,1,17.93876671,0,0
0,415,0,3,5,0,13.95237411,0,0
0,416,0,3,3,1,14.94897226,0,0
0,417,0,7,3,1,8.739399166,0,0
0,418,0,7,4,1,3.449762829,1,0
0,419,0,9,NA,1,22.92175746,0,0
0,420,0,7,2,1,1.916534905,0,0
0,421,0,6,3,1,13.41574433,1,0
0,422,0,7,5,0,NA,0,NA
0,423,0,4,3,1,8.969383355,0,0
0,424,0,9,3,1,28.90134637,0,0
0,425,0,3,4,0,15.94557041,0,0
0,426,0,9,3,0,4.676345168,0,0
0,427,0,6,1,0,14.94897226,0,0
0,428,0,8,3,1,9.352690336,1,0
0,429,0,3,3,0,9.965981505,0,0
0,430,0,5,5,0,5.979588903,0,0
0,431,0,9,1,0,27.90474822,0,0
0,432,0,4,2,0,7.397824733,NA,0
0,433,0,5,1,1,3.143117244,1,0
0,434,0,4,1,1,14.56566528,0,0
0,435,0,5,3,1,4.982990753,0,0
0,436,0,3,5,0,14.94897226,0,0
0,437,0,5,2,1,24.91495376,0,0
0,438,0,5,3,0,1.073259547,0,0
0,439,0,7,1,1,12.95577596,0,0
0,440,0,7,3,1,21.92515931,0,0
0,441,0,6,4,1,24.91495376,0,0
0,442,0,7,3,1,13.10909875,1,0
0,443,0,9,3,1,0.766613962,0,0
0,444,0,3,3,0,12.41914618,0,0
0,445,0,5,1,0,6.976187054,0,0
0,446,0,4,2,1,3.83306981,1,0
0,447,0,7,4,1,11.65253222,1,0
0,448,0,5,1,1,14.94897226,0,0
0,449,0,7,1,1,10.50261128,0,0
0,450,0,7,3,0,0.996598151,0,0
0,451,0,9,5,0,3.526424225,1,0
0,452,0,8,2,1,17.93876671,0,0
0,453,0,9,3,1,1.993196301,1,0
0,454,0,7,1,1,17.93876671,0,0
0,455,0,2,2,0,19.93196301,1,0
0,456,0,9,5,1,22.92175746,0,0
0,457,0,5,3,0,13.41574433,1,0
0,458,0,7,NA,NA,NA,1,NA
0,459,0,3,1,0,26.90815006,0,0
0,460,0,5,1,0,14.94897226,0,0
0,461,0,5,5,1,19.93196301,0,0
0,462,0,4,4,0,38.86732787,0,0
0,463,0,7,3,1,9.965981505,1,0
0,464,0,1,NA,NA,NA,1,NA
0,465,0,9,2,1,4.599683772,1,0
0,466,0,3,2,1,29.89794452,1,0
0,467,0,5,4,0,24.91495376,0,0
0,468,0,9,1,1,7.972785204,1,0
0,469,0,7,3,0,29.89794452,1,0
0,470,0,2,3,0,19.93196301,0,0
0,471,0,6,3,0,1.226582339,NA,0
0,472,0,3,3,0,NA,0,NA
0,473,0,5,3,1,16.94216856,NA,0
0,474,0,7,2,0,28.67136218,1,0
0,475,0,8,2,0,9.965981505,1,0
0,476,0,1,3,1,11.95917781,1,0
0,477,0,9,2,1,19.93196301,1,0
0,478,0,3,1,0,29.89794452,0,0
0,479,0,5,1,0,44.84691677,0,0
0,480,0,7,2,1,21.92515931,1,0
0,481,0,7,1,0,41.85712232,0,0
0,482,0,4,1,1,23.91835561,0,0
0,483,0,7,2,1,30.2812515,0,0
0,484,0,1,1,1,39.86392602,0,0
0,485,0,7,2,1,25.14493795,1,0
0,486,0,4,5,0,19.93196301,0,0
0,487,0,9,3,0,34.80427387,0,0
0,488,0,5,1,1,4.293038187,0,0
0,489,0,7,3,1,1.993196301,1,0
0,490,0,7,2,1,9.965981505,1,0
0,491,0,7,3,1,31.89114082,0,0
0,492,0,4,3,0,25.68156773,0,0
0,493,0,9,3,1,8.432753582,1,0
0,494,0,4,3,0,24.91495376,0,0
0,495,0,5,3,1,23.91835561,0,0
0,496,0,5,1,1,22.38512769,0,0
0,497,0,2,1,0,6.286234488,0,0
0,498,0,3,1,1,6.056250299,0,0
0,499,0,3,3,0,35.87753342,0,0
0,500,0,2,5,0,19.93196301,0,0
0,501,0,4,4,0,29.89794452,0,0
0,502,0,9,1,1,39.86392602,0,0
0,503,0,3,3,0,22.92175746,0,0
0,504,0,3,5,0,23.91835561,0,0
0,505,0,7,5,1,9.199367543,0,0
0,506,0,9,3,1,11.95917781,1,0
0,507,0,9,1,1,11.49920943,1,0
0,508,0,9,3,1,15.48560203,1,0
0,509,0,5,4,1,1.993196301,1,0
0,510,0,3,1,1,11.03924105,1,0
0,511,0,1,5,0,19.93196301,0,0
0,512,0,7,3,0,6.976187054,NA,0
0,513,0,5,3,1,25.22159935,1,0
0,514,0,3,3,0,39.86392602,0,0
0,515,0,5,1,1,26.90815006,1,0
0,516,0,7,5,0,19.93196301,0,0
0,517,0,9,1,1,29.89794452,1,0
0,518,0,9,3,1,29.89794452,0,0
0,519,0,7,3,0,19.93196301,0,0
0,520,0,7,2,0,30.89454267,0,0
0,521,0,7,3,0,40.86052417,0,0
0,522,0,7,2,0,10.96257966,1,0
0,523,0,8,NA,1,15.94557041,1,0
0,524,0,5,1,1,13.33908294,1,0
0,525,0,9,3,1,25.91155191,0,0
0,526,0,3,4,0,28.36471659,1,0
0,527,0,9,1,1,7.972785204,1,0
0,528,0,7,2,1,7.972785204,0,0
0,529,0,5,1,0,38.63734368,0,0
0,530,0,3,3,1,9.965981505,0,0
0,531,0,9,1,1,24.91495376,0,0
0,532,0,5,1,0,35.87753342,1,0
0,533,0,3,2,0,24.91495376,0,0
0,534,0,9,1,1,39.86392602,0,0
0,535,0,7,3,0,27.90474822,0,0
0,536,0,5,5,0,23.91835561,0,0
0,537,0,6,5,0,19.93196301,0,0
0,538,0,9,3,0,9.965981505,0,0
0,539,0,9,3,1,19.93196301,0,0
0,540,0,9,2,1,4.293038187,1,0
0,541,0,4,3,1,28.90134637,0,0
0,542,0,9,1,1,7.972785204,1,0
0,543,0,5,4,1,33.88433712,0,0
0,544,0,2,4,0,23.91835561,0,0
0,545,0,4,3,1,26.90815006,0,0
0,546,0,3,5,0,21.92515931,0,0
0,547,0,6,5,0,28.90134637,1,0
0,548,0,9,1,0,1.878204207,1,0
0,549,0,7,3,1,30.89454267,0,0
0,550,0,6,2,0,24.91495376,0,0
0,551,0,3,3,1,11.95917781,0,0
0,552,0,7,2,1,29.89794452,1,0
0,553,0,5,3,1,19.93196301,0,0
0,554,0,3,5,0,17.93876671,0,0
0,555,0,5,1,0,29.89794452,0,0
0,556,0,7,2,0,21.92515931,0,0
0,557,0,5,3,0,24.91495376,1,0
0,558,0,6,4,0,39.86392602,0,0
0,559,0,9,3,1,19.93196301,0,0
0,560,0,3,3,0,27.90474822,0,0
0,561,0,3,2,1,11.72919362,1,0
0,562,0,7,3,1,42.85372047,0,0
0,563,0,5,3,0,10.96257966,0,0
0,564,0,7,3,1,19.93196301,0,0
0,565,0,5,NA,0,3.373101433,1,0
0,566,0,7,3,1,31.89114082,0,0
0,567,0,7,3,1,9.965981505,0,0
0,568,0,8,5,0,12.49580758,0,0
0,569,0,3,4,0,29.89794452,0,0
0,570,0,7,1,1,35.87753342,0,0
0,571,0,9,4,0,22.2318049,1,0
0,572,0,8,1,1,31.89114082,1,0
0,573,0,7,4,0,19.93196301,1,0
0,574,0,3,NA,1,19.93196301,0,0
0,575,0,9,1,0,40.86052417,0,0
0,576,0,3,4,1,37.87072972,0,0
0,577,0,5,1,1,51.82310383,0,0
0,578,0,7,2,1,23.91835561,1,0
0,579,0,7,5,0,57.80269273,0,0
0,580,0,3,3,0,55.80949643,0,0
0,581,0,7,4,0,39.86392602,0,0
0,582,0,7,1,1,54.81289828,0,0
0,583,0,5,3,0,29.89794452,0,0
0,584,0,2,5,0,37.87072972,0,0
0,585,0,2,3,0,21.92515931,0,0
0,586,0,5,2,1,39.86392602,0,0
0,587,0,7,4,0,31.89114082,1,0
0,588,0,5,3,0,29.89794452,0,0
0,589,0,7,1,0,49.82990753,0,0
0,590,0,8,5,0,35.87753342,1,0
0,591,0,4,2,0,39.86392602,0,0
0,592,0,5,3,0,71.75506684,0,0
0,593,0,3,5,0,14.94897226,0,0
0,594,0,5,2,0,33.88433712,1,0
0,595,0,1,3,0,38.71400508,1,0
0,596,0,7,3,1,26.90815006,NA,0
0,597,0,7,NA,NA,3.449762829,0,0
0,598,0,5,3,1,29.89794452,0,0
0,599,0,7,3,1,39.86392602,0,0
0,600,0,3,2,1,48.83330938,0,0
0,601,0,5,3,0,19.93196301,NA,0
0,602,0,7,NA,1,59.79588903,1,0
0,603,0,3,2,0,5.136313545,1,0
0,604,0,9,3,1,68.5352882,0,0
0,605,0,5,1,1,31.89114082,1,0
0,606,0,5,3,0,39.86392602,1,0
0,607,0,3,2,0,47.83671123,0,0
0,608,0,9,1,1,59.79588903,0,0
0,609,0,9,3,1,2.453164678,1,0
0,610,0,8,2,1,6.362895884,1,0
0,611,0,7,3,1,30.66455848,NA,0
0,612,0,7,3,1,9.965981505,0,0
0,613,0,7,2,1,63.39897465,NA,0
0,614,0,4,NA,0,55.80949643,0,0
0,615,0,7,2,0,50.05989172,NA,0
0,616,0,8,3,NA,25.91155191,1,0
0,617,0,5,1,1,39.86392602,0,0
0,618,0,9,5,0,38.86732787,NA,0
0,619,0,7,3,1,0.574960471,1,0
0,620,0,3,3,1,49.82990753,0,0
0,621,0,6,3,1,25.91155191,1,0
0,622,0,7,5,0,10.1193043,1,0
0,623,0,5,3,0,14.94897226,0,0
0,624,0,5,NA,0,60.79248718,NA,0
0,625,0,5,3,1,42.85372047,0,0
0,626,0,7,5,0,50.74984428,0,0
0,627,0,5,2,0,30.89454267,1,0
0,628,0,7,1,1,3.986392602,1,0
0,629,0,7,1,1,49.82990753,0,0
0,630,0,1,5,0,45.84351493,0,0
0,631,0,3,2,1,43.85031862,0,0
0,632,0,8,3,1,29.89794452,0,0
0,633,0,9,1,1,59.79588903,0,0
0,634,0,6,3,1,17.93876671,1,0
0,635,0,2,5,0,48.83330938,0,0
0,636,0,5,3,1,45.07690096,0,0
0,637,0,4,2,0,45.84351493,0,0
0,638,0,5,2,1,49.82990753,0,0
0,639,0,5,2,0,29.89794452,NA,0
0,640,NA,9,4,0,49.82990753,0,NA
0,641,NA,2,4,1,25.91155191,0,NA
0,642,NA,5,3,1,10.65593407,1,NA
0,643,NA,9,3,0,53.81630013,1,NA
0,644,NA,7,1,0,30.89454267,1,NA
0,645,NA,9,3,0,3.83306981,1,NA
0,646,NA,9,3,1,16.48220018,0,NA
0,647,NA,7,1,1,5.979588903,1,NA
0,648,NA,6,1,1,2.069857697,1,NA
0,649,NA,7,5,0,40.3238944,1,NA
0,650,NA,7,2,1,29.89794452,0,NA
0,651,NA,NA,NA,NA,NA,NA,NA
0,652,NA,7,3,1,57.80269273,0,NA
0,653,NA,7,1,0,38.86732787,1,NA
1,5,1,9,2,1,19.93196301,0,19.93196301
1,155,1,8,5,1,10.65593407,1,10.65593407
1,156,1,9,1,1,24.91495376,1,24.91495376
1,157,1,6,3,1,8.969383355,0,8.969383355
1,158,1,9,1,1,5.979588903,0,5.979588903
1,159,1,5,3,0,6.976187054,0,6.976187054
1,160,1,3,1,1,13.95237411,0,13.95237411
1,161,1,7,1,1,14.94897226,0,14.94897226
1,162,1,4,3,1,15.94557041,0,15.94557041
1,163,1,7,1,1,2.146519093,0,2.146519093
1,164,1,9,5,0,19.93196301,1,19.93196301
1,165,1,9,2,0,4.753006564,0,4.753006564
1,166,1,9,1,1,6.056250299,1,6.056250299
1,167,1,4,1,0,3.986392602,1,3.986392602
1,168,1,5,3,0,13.95237411,0,13.95237411
1,169,1,9,1,1,5.979588903,1,5.979588903
1,170,1,9,5,0,6.056250299,0,6.056250299
1,171,1,7,1,0,3.373101433,1,3.373101433
1,172,1,6,3,1,19.93196301,0,19.93196301
1,173,1,7,4,1,2.299841886,0,2.299841886
1,174,1,7,2,1,16.94216856,1,16.94216856
1,175,1,8,4,1,6.43955728,0,6.43955728
1,176,1,5,3,1,9.965981505,1,9.965981505
1,177,1,7,4,1,1.60988932,1,1.60988932
1,178,1,6,4,0,15.94557041,0,15.94557041
1,179,1,1,5,1,4.293038187,0,4.293038187
1,180,1,4,5,1,10.96257966,1,10.96257966
1,181,1,8,4,0,17.93876671,0,17.93876671
1,182,1,3,5,0,11.95917781,1,11.95917781
1,183,1,5,2,0,2.989794452,1,2.989794452
1,184,1,3,1,1,6.976187054,1,6.976187054
1,185,1,1,3,0,12.99410666,0,12.99410666
1,186,1,8,3,1,17.93876671,0,17.93876671
1,187,1,7,2,1,9.965981505,0,9.965981505
1,188,1,3,3,1,14.41234248,0,14.41234248
1,189,1,1,1,0,2.22318049,1,2.22318049
1,190,1,7,5,0,6.976187054,0,6.976187054
1,191,1,5,5,1,5.979588903,1,5.979588903
1,192,1,9,4,0,9.965981505,0,9.965981505
1,193,1,7,1,1,9.965981505,1,9.965981505
1,194,1,1,4,0,1.993196301,1,1.993196301
1,195,1,5,1,1,4.982990753,0,4.982990753
1,196,1,5,1,0,4.139715395,1,4.139715395
1,197,1,9,2,1,14.25901969,0,14.25901969
1,198,1,3,1,0,15.94557041,1,15.94557041
1,199,1,7,2,1,5.979588903,1,5.979588903
1,200,1,7,1,1,6.976187054,0,6.976187054
1,201,1,5,2,1,3.756408414,1,3.756408414
1,202,1,5,3,0,14.94897226,0,14.94897226
1,203,1,7,2,0,19.93196301,0,19.93196301
1,204,1,5,3,1,4.676345168,1,4.676345168
1,205,1,9,1,0,19.31867184,0,19.31867184
1,206,1,5,3,1,23.91835561,0,23.91835561
1,207,1,7,3,1,14.94897226,1,14.94897226
1,208,1,9,5,0,3.83306981,0,3.83306981
1,209,1,7,4,0,6.516218677,0,6.516218677
1,210,1,7,1,1,7.972785204,0,7.972785204
1,211,1,5,5,1,11.57587083,1,11.57587083
1,212,1,3,5,0,4.982990753,0,4.982990753
1,213,1,3,3,0,3.871400508,0,3.871400508
1,214,1,5,3,1,1.993196301,1,1.993196301
1,215,1,5,3,1,14.25901969,0,14.25901969
1,216,1,7,3,1,39.86392602,1,39.86392602
1,217,1,9,1,1,22.92175746,1,22.92175746
1,218,1,5,1,0,13.95237411,0,13.95237411
1,219,1,1,3,1,2.989794452,0,2.989794452
1,220,1,6,2,1,14.94897226,0,14.94897226
1,221,1,6,1,1,2.989794452,1,2.989794452
1,222,1,7,2,1,11.72919362,0,11.72919362
1,223,1,7,2,1,12.1125006,1,12.1125006
1,224,1,9,2,1,5.979588903,1,5.979588903
1,225,1,9,2,0,15.56226343,1,15.56226343
1,226,1,8,1,1,9.965981505,1,9.965981505
1,227,1,7,1,1,3.373101433,1,3.373101433
1,228,1,9,3,1,2.376503282,0,2.376503282
1,229,1,5,3,1,2.453164678,1,2.453164678
